origin_value,company name,traded price,book value,price book ratio,PE ratio,Current ratio,Profit Margin,Return on Assets,Return on Equity,5 year average yield,Forward Annual Dividend Yield,Trailing Annual Dividend Yield,52-Week High,52-Week Low,beta,exchange,sector,industry,total_equity_5,total_equity_4,total_equity_3,total_equity_2,total_equity_1,total_liability_5,total_liability_4,total_liability_3,total_liability_2,total_liability_1,total_asset_5,total_asset_4,total_asset_3,total_asset_2,total_asset_1,balance sheet page,industry page,statistics page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
T16.SI,China Dairy Group Ltd (T16.SI),0.10,0.13,0.82,12.87,0.83,1.22,1.87,6.57,,,,0.18,0.07,,SES,Services,Food Wholesale,,,,,,"594,000","574,000","640,000","608,000",,"937,000","897,000","954,000","909,000",,https://sg.finance.yahoo.com/q/bs?s=T16.SI&annual,https://sg.finance.yahoo.com/q/pr?s=T16.SI,https://sg.finance.yahoo.com/q/ks?s=T16.SI,https://sg.finance.yahoo.com/q?s=T16.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
AD7.SI,China Bearing (Singapore) Ltd (AD7.SI),0.02,0.07,0.36,11.50,2.25,2.32,1.44,2.79,,,,0.06,0.02,,SES,Industrial Goods,Diversified Machinery,,,,,,"67,000","68,000","72,000","59,000",,"185,000","183,000","236,000","226,000",,https://sg.finance.yahoo.com/q/bs?s=AD7.SI&annual,https://sg.finance.yahoo.com/q/pr?s=AD7.SI,https://sg.finance.yahoo.com/q/ks?s=AD7.SI,https://sg.finance.yahoo.com/q?s=AD7.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
T42.SI,China Auto Electronics Group Ltd (T42.SI),0.07,0.17,0.39,2.17,1.33,5.47,5.94,19.47,,,,0.10,0.04,,SES,Consumer Goods,Auto Parts,,,,,,"1,349,000","1,344,000","1,262,000","1,291,000",,"2,105,000","1,971,000","1,783,000","1,813,000",,https://sg.finance.yahoo.com/q/bs?s=T42.SI&annual,https://sg.finance.yahoo.com/q/pr?s=T42.SI,https://sg.finance.yahoo.com/q/ks?s=T42.SI,https://sg.finance.yahoo.com/q?s=T42.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5TW.SI,$ ChasWood Res (5TW.SI),0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5TW.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
C59.SI,China Flexible Packaging Holdings Ltd (C59.SI),0.01,0.14,0.12,N/A,26.68,0.45,0.42,0.65,,,,0.03,0.01,,SES,Consumer Goods,Packaging & Containers,,,,,,"9,000","9,000","35,000","56,000",,"456,000","453,000","1,110,000","1,680,000",,https://sg.finance.yahoo.com/q/bs?s=C59.SI&annual,https://sg.finance.yahoo.com/q/pr?s=C59.SI,https://sg.finance.yahoo.com/q/ks?s=C59.SI,https://sg.finance.yahoo.com/q?s=C59.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
G54.SI,China Essence Group Ltd (G54.SI),0.00,-0.28,N/A,N/A,0.05,,28.06,,,,,0.02,0.00,,SES,Consumer Goods,Food - Major Diversified,,,,,,"1,041,000","849,000","912,000","819,000",,"919,000","1,389,000","2,004,000","2,177,000",,https://sg.finance.yahoo.com/q/bs?s=G54.SI&annual,https://sg.finance.yahoo.com/q/pr?s=G54.SI,https://sg.finance.yahoo.com/q/ks?s=G54.SI,https://sg.finance.yahoo.com/q?s=G54.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
RS1.SI,China Environmental Resources Group Limited (RS1.SI),0.05,0.11,0.39,N/A,7.62,,2.48,7.34,,,,0.07,0.02,,SES,N/A,N/A,,,,,,"227,000","218,000","291,000","378,000",,"1,071,000","928,000","980,000","1,288,000",,https://sg.finance.yahoo.com/q/bs?s=RS1.SI&annual,https://sg.finance.yahoo.com/q/pr?s=RS1.SI,https://sg.finance.yahoo.com/q/ks?s=RS1.SI,https://sg.finance.yahoo.com/q?s=RS1.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5OU.SI,China Environment Ltd (5OU.SI),0.17,0.19,0.92,11.33,2.51,11.92,4.58,8.30,,,,0.43,0.10,,SES,Industrial Goods,Pollution & Treatment Controls,,,,,,"359,000","320,000","244,000","184,000",,"1,238,000","1,114,000","806,000","709,000",,https://sg.finance.yahoo.com/q/bs?s=5OU.SI&annual,https://sg.finance.yahoo.com/q/pr?s=5OU.SI,https://sg.finance.yahoo.com/q/ks?s=5OU.SI,https://sg.finance.yahoo.com/q?s=5OU.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5SY.SI,$ Chew&rsquo;s (5SY.SI),0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5SY.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
G92.SI,China Aviation Oil (Singapore) Corp Ltd (G92.SI),0.83,0.64,1.33,14.56,1.33,0.29,0.40,9.13,,,2.30,0.90,0.65,,SES,Basic Materials,Oil & Gas Refining & Marketing,,,,,,"825,000","1,198,000","1,190,000","793,000",,"1,379,000","1,721,000","1,650,000","1,194,000",,https://sg.finance.yahoo.com/q/bs?s=G92.SI&annual,https://sg.finance.yahoo.com/q/pr?s=G92.SI,https://sg.finance.yahoo.com/q/ks?s=G92.SI,https://sg.finance.yahoo.com/q?s=G92.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
C05.SI,Chemical Industries (Far East) Ltd (C05.SI),0.50,0.89,0.56,3.47,1.35,11.98,2.65,12.65,,,3.00,0.61,0.43,,SES,Basic Materials,Chemicals - Major Diversified,,,,,,"57,000","63,000","62,000","60,000",,"148,000","144,000","142,000","135,000",,https://sg.finance.yahoo.com/q/bs?s=C05.SI&annual,https://sg.finance.yahoo.com/q/pr?s=C05.SI,https://sg.finance.yahoo.com/q/ks?s=C05.SI,https://sg.finance.yahoo.com/q?s=C05.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5QT.SI,Charisma Energy Services Ltd (5QT.SI),0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5QT.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
D2V.SI,Changtian Plastic & Chemical Ltd (D2V.SI),0.06,0.26,0.24,10.33,13.28,19.52,0.25,2.25,,,,0.06,0.03,,SES,Basic Materials,Specialty Chemicals,,,,,,"82,000","25,000","29,000","47,000",,"1,146,000","1,065,000","1,110,000","1,135,000",,https://sg.finance.yahoo.com/q/bs?s=D2V.SI&annual,https://sg.finance.yahoo.com/q/pr?s=D2V.SI,https://sg.finance.yahoo.com/q/ks?s=D2V.SI,https://sg.finance.yahoo.com/q?s=D2V.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
C50.SI,Cheung Woh Technologies Ltd (C50.SI),0.24,0.26,0.96,7.74,2.71,13.75,6.32,12.73,,,2.80,0.25,0.14,,SES,Industrial Goods,Metal Fabrication,,,,,,"26,000","15,000","17,000","27,000",,"133,000","106,000","106,000","121,000",,https://sg.finance.yahoo.com/q/bs?s=C50.SI&annual,https://sg.finance.yahoo.com/q/pr?s=C50.SI,https://sg.finance.yahoo.com/q/ks?s=C50.SI,https://sg.finance.yahoo.com/q?s=C50.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5NV.SI,Chasen Holdings Ltd (5NV.SI),0.11,0.16,0.70,16.14,1.84,2.77,2.47,5.54,,,0.90,0.21,0.10,,SES,Industrial Goods,General Contractors,,,,,,"46,000","43,000","39,000","34,000",,"107,000","97,000","103,000","89,000",,https://sg.finance.yahoo.com/q/bs?s=5NV.SI&annual,https://sg.finance.yahoo.com/q/pr?s=5NV.SI,https://sg.finance.yahoo.com/q/ks?s=5NV.SI,https://sg.finance.yahoo.com/q?s=5NV.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5EB.SI,CFM Holdings Ltd (5EB.SI),0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5EB.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K3CD.SI,u CEA ADR US$ (K3CD.SI),21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=K3CD.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
C56.SI,Celestial NutriFoods Ltd (C56.SI),0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=C56.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
530.SI,Cedar Strategic Holdings Ltd (530.SI),0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=530.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
J85.SI,CDL Hospitality Trusts (J85.SI),1.73,1.22,1.41,13.80,0.27,73.41,3.21,7.63,,,6.40,1.84,1.63,,SES,Financial,REIT - Hotel/Motel,,,,,,"834,000","728,000","570,000","571,000",,"2,450,000","2,323,000","2,134,000","2,118,000",,https://sg.finance.yahoo.com/q/bs?s=J85.SI&annual,https://sg.finance.yahoo.com/q/pr?s=J85.SI,https://sg.finance.yahoo.com/q/ks?s=J85.SI,https://sg.finance.yahoo.com/q?s=J85.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
TY6Z.SI,CapMallTrb3.08%210220 (TY6Z.SI),1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=TY6Z.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
U18.SI,Captii Ltd (U18.SI),0.06,0.08,0.74,11.80,3.78,10.01,3.58,6.36,,,3.40,0.07,0.03,,SES,Technology,Wireless Communications,,,,,,"6,000","5,000","8,000","4,000",,"42,000","40,000","44,000","35,000",,https://sg.finance.yahoo.com/q/bs?s=U18.SI&annual,https://sg.finance.yahoo.com/q/pr?s=U18.SI,https://sg.finance.yahoo.com/q/ks?s=U18.SI,https://sg.finance.yahoo.com/q?s=U18.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
C61U.SI,CapitaCommercial Trust (C61U.SI),1.67,1.29,1.31,12.85,0.35,162.05,1.86,8.70,,,4.10,1.94,1.50,,SES,Financial,REIT - Office,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q/pr?s=C61U.SI,https://sg.finance.yahoo.com/q/ks?s=C61U.SI,https://sg.finance.yahoo.com/q?s=C61U.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
D2U.SI,Cacola Furniture International Ltd (D2U.SI),0.02,0.00,N/A,N/A,1.04,,66.15,218.72,,,,0.04,0.02,,SES,Consumer Goods,Home Furnishings & Fixtures,,,,,,"29,000","21,000","17,000","42,000",,"30,000","90,000","134,000","241,000",,https://sg.finance.yahoo.com/q/bs?s=D2U.SI&annual,https://sg.finance.yahoo.com/q/pr?s=D2U.SI,https://sg.finance.yahoo.com/q/ks?s=D2U.SI,https://sg.finance.yahoo.com/q?s=D2U.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
JA9.SI,Changjiang Fertilizer Holdings Ltd (JA9.SI),0.02,0.00,18.00,N/A,0.69,,9.09,75.52,,,,0.06,0.02,,SES,Basic Materials,Agricultural Chemicals,,,,,,"57,000","47,000","158,000","140,000",,"59,000","269,000","699,000","648,000",,https://sg.finance.yahoo.com/q/bs?s=JA9.SI&annual,https://sg.finance.yahoo.com/q/pr?s=JA9.SI,https://sg.finance.yahoo.com/q/ks?s=JA9.SI,https://sg.finance.yahoo.com/q?s=JA9.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
Y35.SI,CEFC International Ltd (Y35.SI),0.03,0.00,N/A,N/A,1.04,0.22,2.01,73.98,,,,0.04,0.02,,SES,Consumer Goods,Personal Products,,,,,,"33,000","31,000","8,000",,,"34,000","32,000","8,000",,,https://sg.finance.yahoo.com/q/bs?s=Y35.SI&annual,https://sg.finance.yahoo.com/q/pr?s=Y35.SI,https://sg.finance.yahoo.com/q/ks?s=Y35.SI,https://sg.finance.yahoo.com/q?s=Y35.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
C11.SI,CEI Contract Manufacturing Ltd (C11.SI),0.12,0.08,1.57,10.73,1.66,4.24,6.74,15.04,,,3.10,0.13,0.10,,SES,Technology,Printed Circuit Boards,,,,,,"39,000","36,000","33,000","40,000",,"74,000","69,000","64,000","71,000",,https://sg.finance.yahoo.com/q/bs?s=C11.SI&annual,https://sg.finance.yahoo.com/q/pr?s=C11.SI,https://sg.finance.yahoo.com/q/ks?s=C11.SI,https://sg.finance.yahoo.com/q?s=C11.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
OU8.SI,Centurion Corp Ltd (OU8.SI),0.53,0.38,1.41,4.95,1.16,85.49,7.71,32.50,,,1.10,0.78,0.48,,SES,Services,Lodging,,,,,,"482,000","223,000","114,000","62,000",,"874,000","516,000","325,000","163,000",,https://sg.finance.yahoo.com/q/bs?s=OU8.SI&annual,https://sg.finance.yahoo.com/q/pr?s=OU8.SI,https://sg.finance.yahoo.com/q/ks?s=OU8.SI,https://sg.finance.yahoo.com/q?s=OU8.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
D38.SI,CDW Holding Ltd (D38.SI),0.24,0.15,1.59,13.33,2.51,5.51,5.03,12.03,,,2.10,0.24,0.13,,SES,Technology,Semiconductor Equipment & Materials,,,,,,"49,000","41,000","56,000","51,000",,"119,000","110,000","119,000","110,000",,https://sg.finance.yahoo.com/q/bs?s=D38.SI&annual,https://sg.finance.yahoo.com/q/pr?s=D38.SI,https://sg.finance.yahoo.com/q/ks?s=D38.SI,https://sg.finance.yahoo.com/q?s=D38.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
PW3Z.SI,CapMallA3.8%b220112 (PW3Z.SI),1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=PW3Z.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
AU8U.SI,CapitaRetail China Trust (AU8U.SI),1.74,1.21,1.44,13.28,1.47,71.14,3.26,11.29,,,,1.76,1.45,,SES,Financial,REIT - Retail,,,,,,"980,000","970,000","647,000","603,000",,"2,358,000","2,184,000","1,649,000","1,536,000",,https://sg.finance.yahoo.com/q/bs?s=AU8U.SI&annual,https://sg.finance.yahoo.com/q/pr?s=AU8U.SI,https://sg.finance.yahoo.com/q/ks?s=AU8U.SI,https://sg.finance.yahoo.com/q?s=AU8U.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
J91U.SI,Cambridge Industrial Trust (J91U.SI),0.70,0.51,1.39,25.93,0.65,44.06,3.26,5.27,,,5.30,0.79,0.67,,SES,Financial,REIT - Industrial,,,,,,"514,000","399,000","519,000","369,000",,"1,380,000","1,261,000","1,305,000","1,107,000",,https://sg.finance.yahoo.com/q/bs?s=J91U.SI&annual,https://sg.finance.yahoo.com/q/pr?s=J91U.SI,https://sg.finance.yahoo.com/q/ks?s=J91U.SI,https://sg.finance.yahoo.com/q?s=J91U.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K2LU.SI,Cache Logistics Trust (K2LU.SI),1.18,0.73,1.62,18.95,0.23,79.55,3.75,8.66,,,7.20,1.24,1.13,,SES,Financial,REIT - Industrial,,,,,,"370,000","315,000","315,000","261,000",,"1,137,000","1,077,000","987,000","855,000",,https://sg.finance.yahoo.com/q/bs?s=K2LU.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K2LU.SI,https://sg.finance.yahoo.com/q/ks?s=K2LU.SI,https://sg.finance.yahoo.com/q?s=K2LU.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
D79.SI,C&G Environmental Protection Holdings Ltd (D79.SI),0.25,0.28,0.94,4.31,1.98,261.87,0.73,2.38,,,,0.32,0.20,,SES,Industrial Goods,Waste Management,,,,,,"809,000","3,300,000","3,054,000","2,962,000",,"2,893,000","5,042,000","4,765,000","4,719,000",,https://sg.finance.yahoo.com/q/bs?s=D79.SI&annual,https://sg.finance.yahoo.com/q/pr?s=D79.SI,https://sg.finance.yahoo.com/q/ks?s=D79.SI,https://sg.finance.yahoo.com/q?s=D79.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5OY.SI,Brooke Asia Ltd (5OY.SI),0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=5OY.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
B69.SI,Broadway Industrial Group Ltd (B69.SI),0.21,0.37,0.56,N/A,1.06,0.03,0.47,0.15,,,,0.28,0.16,,SES,Technology,Data Storage Devices,,,,,,"326,000","348,000","323,000","280,000",,"564,000","569,000","532,000","492,000",,https://sg.finance.yahoo.com/q/bs?s=B69.SI&annual,https://sg.finance.yahoo.com/q/pr?s=B69.SI,https://sg.finance.yahoo.com/q/ks?s=B69.SI,https://sg.finance.yahoo.com/q?s=B69.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
F9D.SI,Boustead Singapore Ltd (F9D.SI),1.42,0.53,2.70,13.87,1.79,12.32,7.09,20.67,,,3.50,1.95,1.39,,SES,Basic Materials,Oil & Gas Equipment & Services,,,,,,"320,000","295,000","303,000","249,000",,"682,000","607,000","568,000","486,000",,https://sg.finance.yahoo.com/q/bs?s=F9D.SI&annual,https://sg.finance.yahoo.com/q/pr?s=F9D.SI,https://sg.finance.yahoo.com/q/ks?s=F9D.SI,https://sg.finance.yahoo.com/q?s=F9D.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
B10.SI,Boardroom Ltd (B10.SI),0.59,0.27,2.21,21.07,1.82,11.20,,,,,3.40,0.60,0.55,,SES,Services,Business Services,,,,,,"36,000","33,000","36,000",,,"106,000","101,000","103,000",,,https://sg.finance.yahoo.com/q/bs?s=B10.SI&annual,https://sg.finance.yahoo.com/q/pr?s=B10.SI,https://sg.finance.yahoo.com/q/ks?s=B10.SI,https://sg.finance.yahoo.com/q?s=B10.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
A33.SI,Blumont Group Ltd (A33.SI),0.01,0.01,1.22,N/A,0.54,,30.51,70.28,,,,0.07,0.01,,SES,Services,Business Services,,,,,,"36,000","11,000","19,000","9,000",,"71,000","88,000","123,000","77,000",,https://sg.finance.yahoo.com/q/bs?s=A33.SI&annual,https://sg.finance.yahoo.com/q/pr?s=A33.SI,https://sg.finance.yahoo.com/q/ks?s=A33.SI,https://sg.finance.yahoo.com/q?s=A33.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
B20.SI,Biosensors International Group Ltd (B20.SI),0.83,0.75,1.10,51.56,6.20,9.02,1.56,2.25,,,,1.04,0.48,,SES,Healthcare,Medical Appliances & Equipment,,,,,,"391,000","358,000","140,000","99,000",,"1,644,000","1,606,000","1,257,000","478,000",,https://sg.finance.yahoo.com/q/bs?s=B20.SI&annual,https://sg.finance.yahoo.com/q/pr?s=B20.SI,https://sg.finance.yahoo.com/q/ks?s=B20.SI,https://sg.finance.yahoo.com/q?s=B20.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
B66.SI,PT Berlian Laju Tanker Tbk (B66.SI),0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=B66.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
MQ4.SI,Bund Center Investment Ltd (MQ4.SI),0.20,0.10,1.91,17.91,2.13,25.64,5.13,7.32,,,16.20,0.24,0.19,,SES,Financial,Property Management,,,,,,"99,000","93,000","85,000","111,000",,"538,000","598,000","563,000","611,000",,https://sg.finance.yahoo.com/q/bs?s=MQ4.SI&annual,https://sg.finance.yahoo.com/q/pr?s=MQ4.SI,https://sg.finance.yahoo.com/q/ks?s=MQ4.SI,https://sg.finance.yahoo.com/q?s=MQ4.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
P8Z.SI,Bumitama Agri Ltd (P8Z.SI),0.98,0.28,3.47,19.22,0.70,20.03,9.67,20.71,,,1.30,1.29,0.90,,SES,Consumer Goods,Farm Products,,,,,,"6,694,623,000","5,703,171,000","3,802,065,000","3,581,355,000",,"13,803,349,000","11,843,761,000","9,089,127,000","6,506,808,000",,https://sg.finance.yahoo.com/q/bs?s=P8Z.SI&annual,https://sg.finance.yahoo.com/q/pr?s=P8Z.SI,https://sg.finance.yahoo.com/q/ks?s=P8Z.SI,https://sg.finance.yahoo.com/q?s=P8Z.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
B61.SI,Bukit Sembawang Estates Ltd (B61.SI),5.15,3.65,1.41,12.81,12.63,25.70,5.23,8.36,,,0.80,6.44,4.80,,SES,Financial,Real Estate Development,,,,,,"102,000","88,000","352,000","519,000",,"1,334,000","1,247,000","1,443,000","1,480,000",,https://sg.finance.yahoo.com/q/bs?s=B61.SI&annual,https://sg.finance.yahoo.com/q/pr?s=B61.SI,https://sg.finance.yahoo.com/q/ks?s=B61.SI,https://sg.finance.yahoo.com/q?s=B61.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
5DA.SI,BreadTalk Group Ltd (5DA.SI),1.44,0.27,5.26,33.37,0.64,2.07,2.71,14.61,,,1.30,1.60,1.15,,SES,Services,Restaurants,,,,,,"400,000","364,000","265,000","177,000",,"516,000","468,000","356,000","262,000",,https://sg.finance.yahoo.com/q/bs?s=5DA.SI&annual,https://sg.finance.yahoo.com/q/pr?s=5DA.SI,https://sg.finance.yahoo.com/q/ks?s=5DA.SI,https://sg.finance.yahoo.com/q?s=5DA.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
B28.SI,Bonvests Holdings Ltd (B28.SI),1.36,1.50,0.91,15.94,0.71,17.30,2.09,4.33,,,1.10,1.52,1.21,,SES,Services,Lodging,,,,,,"197,000","186,000","185,000","157,000",,"1,017,000","986,000","915,000","882,000",,https://sg.finance.yahoo.com/q/bs?s=B28.SI&annual,https://sg.finance.yahoo.com/q/pr?s=B28.SI,https://sg.finance.yahoo.com/q/ks?s=B28.SI,https://sg.finance.yahoo.com/q?s=B28.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
41H.SI,$ BlackGoldNatural (41H.SI),0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sg.finance.yahoo.com/q?s=41H.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
UQ7.SI,Blue Sky Power Holdings Limited (UQ7.SI),0.08,0.03,2.68,N/A,0.67,35.31,5.36,12.57,,,,0.19,0.04,,SES,N/A,N/A,,,,,,"318,000","48,000","62,000","109,000",,"1,238,000","242,000","279,000","319,000",,https://sg.finance.yahoo.com/q/bs?s=UQ7.SI&annual,https://sg.finance.yahoo.com/q/pr?s=UQ7.SI,https://sg.finance.yahoo.com/q/ks?s=UQ7.SI,https://sg.finance.yahoo.com/q?s=UQ7.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
K3SD.SI,Baidu Inc (K3SD.SI),175.00,23.68,7.39,29.07,3.25,26.88,9.38,25.73,,,,175.00,156.00,,SES,Technology,Internet Information Providers,,,,,,"45,156,000","30,321,000","18,454,000","7,015,000",,"99,662,000","70,986,000","45,669,000","23,341,000",,https://sg.finance.yahoo.com/q/bs?s=K3SD.SI&annual,https://sg.finance.yahoo.com/q/pr?s=K3SD.SI,https://sg.finance.yahoo.com/q/ks?s=K3SD.SI,https://sg.finance.yahoo.com/q?s=K3SD.SI,https://sg.finance.yahoo.com/q?s=@@origin_value@@,2015-05-04 02:08:27,2015-05-04 02:08:27,2015-05-04 02:08:27
